PABST_1,PABST_2,PABST_3,PABST_4,PABST_5,PABST_6,PABST_7,PABST_8,PABST_9,PABST_10,PABST_11,PABST_12,PABST_13,PABST_14,PABST_15,PABST_16,PABST_17,PABST_18,PABST_19,PABST_20,PABST_21,PABST_22,PABST_23,PABST_24,PABST_25,PABST_26,PABST_27,PABST_28,PABST_29,PABST_30,PABST_31,PABST_32,THT_1,THT_2,THT_3,THT_4,THT_5,THT_6,THT_7,THT_8,THT_9,THT_10,THT_11,THT_12,THT_13,THT_14,THT_15,THT_16,THT_17,THT_18,THT_19,THT_20,THT_21,THT_22,THT_23,THT_24,THT_25,THT_26,THT_27,THT_28,THT_29,THT_30,THT_31,THT_32,ZS,SSOCANZ1,SSOCANZ2,SSOCANZ3,SSOCANZ4,SSOCANZ5,SSOCANZ6,ISBACANZ1,ISBACANZ2,ISBACANZ3,ISBACANZ4,ISBACANZ5,ISBACANZ6,BLD_HEIGHT,TEB_T1,TEB_T2,TEB_T3,TEB_T4,TEB_T5,TEB_T6,TEB_P1,TEB_P2,TEB_P3,TEB_P4,TEB_P5,TEB_P6,ISBA_T1,ISBA_T2,ISBA_T3,ISBA_T4,ISBA_T5,ISBA_T6,ISBA_P1,ISBA_P2,ISBA_P3,ISBA_P4,ISBA_P5,ISBA_P6,longitude,latitude
101477.40398,100788.22866,100033.99738,99138.46972,98080.10762,96828.26730,95346.79540,93595.35142,91528.32361,89095.38788,86242.22003,82911.25510,79043.75006,74579.99733,69466.98856,63963.80245,58604.50776,53628.49641,49008.00542,44716.45408,40728.59304,37021.70523,33580.10235,30389.52900,27436.12612,24704.90292,22184.64460,19871.03039,17767.74617,15878.54172,14191.22930,12683.26868,297.97567,297.97567,298.07367,300.93005,303.60577,305.04089,306.01893,306.67094,307.00422,307.22070,307.50198,308.00487,308.84624,309.55349,309.86818,311.84433,315.50317,319.29110,322.14572,325.08780,326.92950,328.82519,330.45399,332.27702,333.80703,335.10947,336.82824,340.34978,347.75656,359.33713,371.30755,371.30755,53.44383,0.50000,2.00000,4.00000,6.50000,10.00000,29.88971,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,19.68000,299.95528,299.49524,299.30979,298.92892,298.50268,298.22867,101439.10563,101421.70807,101398.51132,101301.78088,101101.09143,100869.97669,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.39399,48.84711
101453.55473,100764.28080,100010.09627,99115.14547,98057.61037,96806.44359,95325.63635,93574.86263,91508.48534,89076.26395,86223.94765,82893.88177,79027.39576,74564.89189,69453.27220,63951.63126,58594.16053,53619.66976,49000.34044,44709.96181,40723.03304,37017.03377,33576.32595,30386.48546,27433.64855,24702.94959,22183.18420,19870.00097,17767.05124,15878.10856,14191.04858,12683.30164,297.83708,297.83708,298.06043,301.15242,303.71062,305.08836,306.04822,306.68102,307.00617,307.22480,307.50435,308.00011,308.84102,309.56789,309.88161,311.86839,315.56605,319.25755,322.15776,325.09008,326.92185,328.83470,330.47196,332.27449,333.80003,335.10950,336.82920,340.34905,347.74125,359.33172,371.31312,371.31312,55.47143,0.50000,2.00000,4.00000,6.50000,10.00000,29.88617,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,18.85333,299.59892,299.10850,298.90582,298.49395,298.03082,297.74239,101407.34993,101389.92705,101366.69654,101274.62631,101078.45953,100847.03594,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.40252,48.84709
101460.91325,100771.32635,100016.95998,99122.03664,98064.55972,96813.36653,95332.49038,93581.58594,91514.98762,89082.43478,86229.77412,82899.37761,79032.45733,74569.46310,69457.34221,63955.23088,58597.47287,53622.60796,49002.80912,44712.06559,40724.85858,37018.62881,33577.67772,30387.63085,27434.55719,24703.64347,22183.70295,19870.36769,17767.26925,15878.17620,14191.01174,12683.20476,297.71626,297.71626,298.06832,301.22135,303.74922,305.10179,306.05603,306.67822,306.99789,307.21775,307.50625,308.00573,308.82783,309.56544,309.89210,311.87781,315.58531,319.23815,322.15269,325.09677,326.96355,328.83425,330.47800,332.27418,333.79322,335.10269,336.82782,340.35122,347.73740,359.31527,371.31366,371.31366,54.83312,0.50000,2.00000,4.00000,6.50000,10.00000,29.88764,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,18.69250,299.26779,298.73432,298.51991,298.12164,297.79113,297.54505,101413.33553,101395.89931,101372.65102,101281.44507,101086.05715,100854.44494,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.41106,48.84708
101453.70050,100763.91320,100009.72888,99115.22564,98058.00070,96807.00109,95326.28805,93575.55646,91509.14133,89076.75899,86224.22501,82894.08059,79027.51592,74564.81215,69453.06617,63951.49338,58594.31941,53619.96013,49000.53407,44710.06290,40723.20081,37017.31990,33576.61885,30386.77892,27433.86718,24703.10365,22183.29344,19870.06294,17767.05225,15878.01675,14190.90628,12683.16811,297.59216,297.59216,298.26182,301.30539,303.80489,305.12259,306.06834,306.68191,306.99796,307.21501,307.50027,308.02159,308.79686,309.54448,309.89292,311.87394,315.59440,319.23993,322.14635,325.10001,326.99426,328.84040,330.48104,332.26744,333.79079,335.09962,336.82162,340.34312,347.73744,359.30414,371.31282,371.31282,55.44903,0.50000,2.00000,4.00000,6.50000,10.00000,29.88686,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,15.85167,299.11419,298.67342,298.49203,298.16002,297.74247,297.45836,101373.18055,101355.73999,101332.48591,101257.77250,101078.85421,100847.19038,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.41959,48.84706
101469.43659,100779.14081,100024.81737,99130.28333,98072.79403,96821.53168,95340.53033,93589.45735,91522.62144,89089.66681,86236.40640,82905.58042,79038.39282,74574.66082,69461.76426,63959.31254,58601.18380,53625.94754,49005.75933,44714.47770,40726.92439,37020.52137,33579.33622,30389.01253,27435.66628,24704.51353,22184.35705,19870.81050,17767.50803,15878.21368,14190.91001,12683.03857,297.42543,297.42543,298.39862,301.26315,303.77779,305.10892,306.06123,306.67933,306.99626,307.20837,307.49466,308.04167,308.78766,309.49265,309.89592,311.87857,315.59568,319.23841,322.14802,325.07963,326.98730,328.84876,330.47788,332.26373,333.78715,335.09652,336.81713,340.33618,347.72334,359.29238,371.31203,371.31203,54.09919,0.50000,2.00000,4.00000,6.50000,10.00000,29.88803,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,11.82000,298.65683,298.28616,298.10817,297.85582,297.54974,297.29314,101342.14278,101324.68938,101301.41819,101250.10521,101094.50613,100862.66273,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.42812,48.84705
101319.14931,100629.90744,99877.47562,98985.68519,97931.30863,96683.07315,95205.24919,93457.75881,91395.02909,88966.82853,86119.08469,82794.60248,78934.60072,74478.98539,69375.42067,63883.19353,58535.03089,53568.77486,48956.55898,44672.37560,40691.15441,36990.43074,33554.34391,30368.56659,27419.24583,24691.65637,22174.66835,19863.93627,17763.08617,15875.83997,14190.19538,12682.89684,297.40168,297.40168,298.58816,301.52685,303.91553,305.17166,306.08126,306.68324,307.00239,307.21205,307.48905,308.06175,308.77847,309.44083,309.89891,311.88319,315.59695,319.23690,322.14969,325.08284,326.98122,328.84950,330.48557,332.27250,333.79162,335.10077,336.82013,340.34118,347.73487,359.29097,371.31126,371.31126,67.06923,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.43666,48.84703
101276.61648,100592.30917,99842.34463,98949.58002,97892.71051,96644.08637,95166.96509,93420.38671,91359.35373,88933.37556,86088.43058,82767.86503,78911.51722,74458.82864,69358.62860,63868.60980,58520.09395,53552.80197,48941.55725,44659.71291,40680.84586,36981.74657,33546.20214,30360.83655,27412.32379,24685.95740,22170.58990,19861.89946,17762.77862,15876.48578,14191.14322,12685.15513,298.99333,298.99333,299.07516,299.51601,302.54162,304.94357,306.00442,306.70463,307.04124,307.14045,307.55729,308.27388,309.16176,309.62482,310.00869,311.75353,315.26529,319.05480,322.15612,325.09275,327.03522,328.73220,330.35241,332.17977,333.79289,335.14715,336.95096,340.55354,347.83102,359.34641,371.21269,371.21269,70.31828,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.22333,48.84164
101668.81320,100980.00517,100226.18566,99327.57524,98262.67402,97005.60792,95519.96668,93763.95036,91692.12346,89253.71266,86394.33869,83057.23177,79182.21301,74708.38928,69583.87497,64067.25209,58692.77540,53702.01386,49069.90732,44769.51926,40774.13813,37060.24004,33611.40392,30414.17230,27455.15009,24719.48292,22195.84719,19879.81706,17774.30526,15882.67481,14193.00676,12683.23983,298.99238,298.99238,299.09114,299.55357,302.57566,304.94551,305.99470,306.68944,307.03573,307.14339,307.55200,308.27477,309.15415,309.61098,309.98729,311.72420,315.24746,319.01831,322.13510,325.08716,327.04103,328.75599,330.35163,332.16944,333.77895,335.14023,336.94426,340.55192,347.82917,359.33983,371.22099,371.22099,36.49984,0.50000,2.00000,4.00000,6.50000,10.00000,29.91679,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,14.26667,299.18438,298.91914,298.81059,298.62440,298.37865,298.14903,101575.68310,101558.24908,101535.00372,101469.52927,101299.77305,101067.96413,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.23186,48.84164
101630.90008,100942.44382,100189.06151,99291.10079,98227.06555,96970.87806,95486.00672,93730.83748,91659.87150,89222.51123,86364.50389,83029.03662,79155.86073,74683.98726,69561.71618,64047.68739,58675.87656,53687.50679,49057.50824,44758.93566,40765.05860,37052.66270,33605.21218,30409.10713,27451.04180,24716.25232,22193.38954,19878.05223,17773.15439,15882.02704,14192.78023,12683.35508,298.99142,298.99142,299.10713,299.59114,302.60969,304.94745,305.98497,306.67425,307.03022,307.14632,307.56166,308.29275,309.15776,309.58957,309.99511,311.74857,315.28492,319.02105,322.15996,325.08156,327.04684,328.77978,330.35085,332.15911,333.76500,335.13330,336.93756,340.55031,347.82732,359.33324,371.22929,371.22929,39.79180,0.50000,2.00000,4.00000,6.50000,10.00000,29.91880,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,14.13833,299.45400,299.16830,299.05256,298.85757,298.61252,298.38273,101535.13616,101517.72263,101494.50461,101429.85207,101261.03264,101029.48082,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.24039,48.84164
101609.28863,100921.03716,100167.78864,99269.81434,98205.83945,96950.08872,95465.89509,93711.36544,91641.01646,89204.48777,86347.27314,83012.54328,79140.41299,74669.72559,69548.77483,64036.33923,58666.13197,53679.10596,49050.38124,44752.91326,40759.79282,37048.20864,33601.64618,30406.23057,27448.70919,24714.39566,22191.97224,19877.03754,17772.47477,15881.61155,14192.63412,12683.40845,298.98722,298.98722,299.02942,299.44919,302.52016,304.97505,306.01098,306.67872,307.03166,307.15926,307.54148,308.27505,309.14918,309.57531,309.99745,311.77798,315.29570,319.01739,322.19551,325.06156,326.98911,328.79604,330.35967,332.15658,333.75772,335.13115,336.93756,340.55324,347.81544,359.32779,371.25083,371.25083,41.70222,0.50000,2.00000,4.00000,6.50000,10.00000,29.91493,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,13.67333,299.27719,299.06353,298.97501,298.83225,298.62678,298.40840,101507.49189,101490.08332,101466.87189,101404.93608,101238.87795,101007.42190,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.24892,48.84164
101585.06369,100897.07072,100144.08661,99246.51328,98183.04697,96927.69352,95443.90574,93689.90885,91620.17229,89184.56809,86328.27719,82994.39949,79123.44622,74654.08107,69534.62684,64023.90097,58655.35630,53669.90185,49042.52050,44746.21989,40754.11936,37043.37023,33597.67919,30403.05206,27446.15211,24712.35833,22190.41400,19875.91762,17771.72827,15881.16942,14192.47801,12683.47115,299.00041,299.00041,299.03492,299.52791,302.57455,304.94742,306.01060,306.67913,307.03079,307.18431,307.51865,308.26205,309.14321,309.56282,310.00314,311.77694,315.29628,319.04196,322.18211,325.08100,326.96459,328.78603,330.36843,332.16539,333.75424,335.13052,336.94022,340.55649,347.81341,359.32936,371.26383,371.26383,43.80119,0.50000,2.00000,4.00000,6.50000,10.00000,29.91038,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,20.98667,299.99994,299.57902,299.41253,299.07820,298.66931,298.39968,101567.60730,101550.20224,101526.99549,101422.64249,101214.20578,100982.83161,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.25746,48.84163
101610.18227,100921.81163,100168.42418,99270.32586,98206.26955,96950.44264,95466.20771,93711.55953,91641.03162,89204.74089,86347.58601,83012.55211,79140.37816,74669.67238,69548.67650,64036.27528,58666.12244,53679.37586,49050.68702,44753.16316,40760.15715,37048.46055,33601.89081,30406.52976,27448.92787,24714.50374,22191.99988,19877.01166,17772.41874,15881.51356,14192.54969,12683.32790,298.91855,298.91855,298.95106,299.41473,302.50672,304.94536,306.00480,306.65113,307.02226,307.20195,307.49772,308.24912,309.12511,309.54797,310.00253,311.76711,315.29327,319.05938,322.14277,325.11654,327.00324,328.75929,330.35864,332.14914,333.73936,335.12066,336.92540,340.54438,347.81166,359.31944,371.26841,371.26841,41.67554,0.50000,2.00000,4.00000,6.50000,10.00000,29.91369,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,20.68222,299.76807,299.39488,299.24618,298.94482,298.56538,298.30355,101588.72989,101571.31464,101548.09430,101445.44750,101238.64321,101007.10789,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.26599,48.84163
101662.71823,100973.82933,100219.91441,99321.20889,98256.29849,96999.30446,95513.78893,93757.81694,91685.76742,89247.66935,86388.53321,83051.28304,79176.53423,74702.95591,69578.70263,64062.70323,58689.06828,53699.36968,49067.99408,44767.87073,40772.65627,37059.08085,33610.79260,30413.83466,27454.76069,24719.03032,22195.36240,19879.35994,17773.92817,15882.30668,14192.74923,12683.06702,298.89029,298.89029,298.94851,299.41401,302.44783,304.85615,305.96550,306.63140,307.01549,307.20451,307.49995,308.25159,309.12926,309.53313,310.00175,311.75336,315.28235,319.06544,322.13395,325.09882,327.03548,328.78458,330.36823,332.13394,333.72280,335.10500,336.91264,340.53476,347.80628,359.30433,371.26795,371.26795,37.15809,0.50000,2.00000,4.00000,6.50000,10.00000,29.92399,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,18.06667,299.47968,299.16080,299.03277,298.80509,298.55040,298.32460,101610.48408,101593.06102,101569.83028,101482.32781,101290.58128,101058.86242,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.27452,48.84162
101653.00238,100964.18072,100210.34051,99311.79643,98247.30531,96990.79297,95505.55759,93749.77991,91677.83953,89239.78223,86380.98578,83044.17542,79169.76517,74696.69447,69573.03625,64057.60871,58684.60511,53695.70854,49064.99727,44765.21752,40770.29106,37057.13837,33609.33795,30412.72348,27453.86119,24718.28672,22194.73601,19878.85066,17773.60965,15882.13522,14192.65103,12683.05907,298.87165,298.87165,298.93358,299.45838,302.60932,304.92222,305.96557,306.62284,307.00264,307.19446,307.53334,308.25350,309.13608,309.52226,309.99976,311.74207,315.29178,319.09290,322.13661,325.09633,327.03523,328.82561,330.39409,332.13309,333.71127,335.09017,336.89951,340.53221,347.83309,359.28587,371.26526,371.26526,37.99727,0.50000,2.00000,4.00000,6.50000,10.00000,29.92259,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,17.76889,299.77445,299.39107,299.23308,298.93588,298.62127,298.37225,101596.72660,101579.30790,101556.08297,101470.33136,101280.36718,101048.71711,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.28305,48.84162
101619.60074,100931.06507,100177.56234,99279.59049,98215.89135,96960.14668,95475.72251,93720.83355,91649.73398,89212.55670,86354.88832,83019.44310,79146.58549,74675.34273,69553.70076,64040.45025,58669.68293,53683.01053,49054.25496,44755.95686,40762.26495,37050.33587,33603.81407,30408.35943,27450.41888,24715.56794,22192.60499,19877.24995,17772.57511,15881.58524,14192.44559,12683.15376,298.85965,298.85965,298.94631,299.57155,302.71832,304.95643,306.01302,306.63223,306.99995,307.19264,307.53611,308.24997,309.13071,309.51516,309.98793,311.74329,315.30790,319.12804,322.13913,325.06662,326.99628,328.83462,330.42793,332.16067,333.71795,335.08253,336.88409,340.53092,347.85912,359.28080,371.26399,371.26399,40.88304,0.50000,2.00000,4.00000,6.50000,10.00000,29.91591,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,17.03667,300.00155,299.58111,299.40787,299.09207,298.68303,298.39791,101554.16070,101536.74919,101513.53385,101432.06734,101246.45714,101014.95442,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.29158,48.84161
101559.41021,100871.40981,100118.45271,99221.22358,98158.81257,96904.63388,95421.66080,93668.30198,91598.86337,89163.47650,86307.88251,82974.87022,79104.86662,74636.90236,69518.93671,64009.70856,58643.03315,53660.14426,49034.72133,44739.20187,40747.91721,37038.19980,33593.75971,30400.28415,27444.04210,24710.59219,22188.79326,19874.43626,17770.72690,15880.60189,14192.11695,12683.36233,298.85249,298.85249,298.91270,299.61173,302.93599,305.05730,306.04268,306.65635,307.00178,307.19218,307.53144,308.24234,309.10136,309.51362,309.98241,311.75371,315.33864,319.16373,322.15887,325.03637,326.98701,328.81983,330.44451,332.17730,333.72985,335.07731,336.86817,340.51093,347.88256,359.29042,371.26086,371.26086,46.07891,0.50000,2.00000,4.00000,6.50000,10.00000,29.90404,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,19.81889,300.04337,299.61563,299.44127,299.09548,298.66597,298.38437,101526.35195,101508.94973,101485.74677,101388.18476,101186.58051,100955.29305,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.30012,48.84161
101493.97014,100806.49795,100054.13280,99158.01920,98097.10697,96844.27182,95362.73478,93611.07882,91543.45082,89110.00266,86256.64538,82926.33099,79059.41640,74594.98009,69481.04670,63976.24179,58614.10659,53635.26695,49013.38386,44720.95533,40732.36277,37025.02304,33582.76033,30391.43274,27437.07067,24705.16526,22184.65801,19871.39916,17768.72050,15879.52540,14191.76254,12683.59317,298.82224,298.82224,298.90341,299.87713,303.08634,305.08927,306.09746,306.68472,306.99914,307.18916,307.52454,308.24730,309.03975,309.50626,309.98297,311.77181,315.37472,319.17685,322.17597,325.01638,326.98729,328.79310,330.45659,332.20840,333.74211,335.07620,336.86175,340.49955,347.90219,359.29673,371.25905,371.25905,51.74225,0.50000,2.00000,4.00000,6.50000,10.00000,29.89113,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,17.80833,300.35906,299.86342,299.65933,299.25870,298.77619,298.47731,101437.41421,101420.02904,101396.84881,101311.03367,101121.32811,100890.36705,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.30865,48.84160
101409.43326,100722.62581,99970.99298,99076.04200,98016.92214,96766.03968,95286.40959,93536.82235,91471.52155,89040.72675,86190.33672,82863.49382,79000.56780,74540.68511,69431.99771,63932.94148,58576.65978,53602.99292,48985.65740,44697.32994,40712.27993,37008.01288,33568.52784,30379.90656,27427.96489,24698.08831,22179.29127,19867.48789,17766.13861,15878.13778,14191.31703,12683.90514,298.77634,298.77634,298.86392,300.02938,303.33019,305.18112,306.14028,306.70210,306.99940,307.19352,307.51232,308.26360,309.01817,309.48826,309.98979,311.80115,315.43662,319.18180,322.22341,325.03028,326.99359,328.76430,330.46493,332.24191,333.76485,335.08052,336.85593,340.49119,347.92432,359.31097,371.25442,371.25442,59.08255,0.50000,2.00000,4.00000,6.50000,10.00000,29.87608,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,19.35556,300.22317,299.70520,299.49990,299.08074,298.73504,298.48610,101370.44211,101353.07252,101329.91305,101235.21659,101036.78086,100806.14286,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.31718,48.84159
